"Record Type Code","Record Type","License Type","Business Entity Type","Status","County","State"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Madison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Madison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Bolivar","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Prentiss","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jones","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","soleProprietorship","Approved","Yazoo","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lowndes","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","limitedPartnership","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Grenada","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lafayette","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Simpson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","limitedPartnership","Approved","Forrest","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Marshall","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Tate","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Tate","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Panola","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Pike","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Forrest","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","DeSoto","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","DeSoto","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Warren","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Prentiss","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Warren","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Monroe","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jones","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Attala","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","George","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Yalobusha","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Forrest","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Pike","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Simpson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Sunflower","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Monroe","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Warren","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Forrest","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Bolivar","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Simpson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Stone","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","other","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Pike","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Forrest","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lamar","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Leflore","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Warren","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lamar","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jones","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Warren","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lowndes","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","DeSoto","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Bolivar","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","limitedPartnership","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Madison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Tishomingo","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Forrest","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Oktibbeha","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Lincoln","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Alcorn","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Pike","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","limitedPartnership","Approved","Forrest","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Pike","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Grenada","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","DeSoto","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Alcorn","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","DeSoto","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Oktibbeha","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Alcorn","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Madison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Marshall","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Adams","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Denied","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Yazoo","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Panola","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","limitedPartnership","Approved","Forrest","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jackson","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lamar","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Adams","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Bolivar","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Denied","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","limitedPartnership","Approved","Alcorn","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Sunflower","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","limitedPartnership","Approved","Alcorn","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Panola","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Jones","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","generalPartnership","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","soleProprietorship","Approved","Lauderdale","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Harrison","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","soleProprietorship","Approved","Itawamba","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Alcorn","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Alcorn","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","corporation","Approved","Attala","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Rankin","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Lee","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Grenada","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hancock","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Sunflower","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Copiah","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Warren","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Hinds","MS"
"MS-DOH-DBLR","Dispensary Business License Renewal","Dispensary","llc","Approved","Neshoba","MS"
